x f_ref exact2 adapted2 nu12 exact3 adapted3 nu13 exact4 adapted4 nu14
0.440000000000 0.417617428099 0.040116294796 0.000321056639 0.000159347452 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.445000000000 0.422320970193 0.042114997938 0.000514475994 0.000254838938 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.450000000000 0.427024512287 0.044157801510 0.000752867421 0.000372180254 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.455000000000 0.431728054381 0.046244565252 0.001036035673 0.000511140765 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.460000000000 0.436431596475 0.048375162902 0.001363798979 0.000671496683 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.465000000000 0.441135138569 0.050549482001 0.001735988778 0.000853030819 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.470000000000 0.445838680663 0.052767423717 0.002152449485 0.001055532358 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.475000000000 0.450542222757 0.055028902700 0.002613038276 0.001278796637 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.480000000000 0.455245764851 0.057333846944 0.003117624886 0.001522624936 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.485000000000 0.459949306945 0.059682197686 0.003666091431 0.001786824280 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.490000000000 0.464652849039 0.062073909310 0.004258332248 0.002071207246 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.495000000000 0.469356391134 0.064508949284 0.004894253750 0.002375591787 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.500000000000 0.474059933228 0.066987298108 0.005573774301 0.002699801053 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.505000000000 0.478763475322 0.069508949284 0.006296824103 0.003043663230 0.000025000625 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.510000000000 0.483467017416 0.072073909310 0.007063345105 0.003407011381 0.000100010002 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.515000000000 0.488170559510 0.074682197686 0.007873290925 0.003789683292 0.000225050648 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.520000000000 0.492874101604 0.077333846944 0.008726626786 0.004191521334 0.000400160128 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.525000000000 0.497577643698 0.080028902700 0.009623329473 0.004612372322 0.000625391114 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.530000000000 0.502281185792 0.082767423717 0.010563387299 0.005052087380 0.000900811461 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.535000000000 0.506984727886 0.085549482001 0.011546800090 0.005510521820 0.001226504313 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.540000000000 0.511688269980 0.088375162902 0.012573579189 0.005987535021 0.001602568225 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.545000000000 0.516391812074 0.091244565252 0.013643747465 0.006482990309 0.002029117317 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.550000000000 0.521095354168 0.094157801510 0.014757339346 0.006996754850 0.002506281447 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.555000000000 0.525798896262 0.097114997938 0.015914400865 0.007528699543 0.003034206409 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.560000000000 0.530502438356 0.100116294796 0.017114989722 0.008078698921 0.003613054160 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.565000000000 0.535205980450 0.103161846559 0.018359175362 0.008646631046 0.004243003075 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.570000000000 0.539909522544 0.106251822161 0.019647039063 0.009232377427 0.004924248221 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.575000000000 0.544613064638 0.109386405261 0.020978674052 0.009835822920 0.005657001668 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.580000000000 0.549316606732 0.112565794537 0.022354185628 0.010456855649 0.006441492830 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.585000000000 0.554020148826 0.115790204003 0.023773691306 0.011095366921 0.007277968830 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.590000000000 0.558723690920 0.119059863361 0.025237320975 0.011751251148 0.008166694906 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.595000000000 0.563427233014 0.122375018377 0.026745217081 0.012424405770 0.009107954841 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.600000000000 0.568130775108 0.125735931288 0.028297534823 0.013114731184 0.010102051443 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.605000000000 0.572834317202 0.129142881246 0.029894442368 0.013822130674 0.011149307048 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.610000000000 0.577537859296 0.132596164790 0.031536121089 0.014546510343 0.012250064070 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.615000000000 0.582241401390 0.136096096364 0.033222765822 0.015287779051 0.013404685596 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.620000000000 0.586944943484 0.139643008860 0.034954585145 0.016045848350 0.014613556020 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.625000000000 0.591648485578 0.143237254219 0.036731801681 0.016820632429 0.015877081724 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.630000000000 0.596352027672 0.146879204057 0.038554652419 0.017612048053 0.017195691817 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.635000000000 0.601055569766 0.150569250354 0.040423389072 0.018420014513 0.018569838917 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.640000000000 0.605759111860 0.154307806183 0.042338278445 0.019244453571 0.020000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.645000000000 0.610462653954 0.158095306494 0.044299602842 0.020085289408 0.021486677301 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
0.650000000000 0.615166196048 0.161932208954 0.046307660500 0.020942448582 0.023030399292 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000
